course_id,attempts,score_rate,teacher_rank,school_rank,user's_school_rank,sentiment,num_of_user,label
C_696674,1.995571581,0.4842105263,4.0,2.0,1.626158599,0.0,965,
C_696675,1.343409346,0.0,4.0,4.0,1.0,0.0,1,
C_696679,1.0,0.5,4.0,5.0,1.496357444,0.0,41847,
C_696683,1.829487894,0.0,4.0,5.0,1.764705882,0.0,17,
C_696685,2.496013997,0.0,4.0,3.0,2.088355049,0.0,2453,
C_696686,1.332924701,0.0,4.0,3.0,1.719237435,0.0,2299,
C_696688,0.0,-1.0,4.0,3.0,1.674796748,0.0,736,
C_696691,2.73792877,0.0,4.0,3.0,1.659883721,0.0,687,
C_696689,2.974615122,0.0,4.0,3.0,2.46920215,3.0,10921,
C_696687,1.696467242,0.0,4.0,5.0,1.649286338,0.0,6831,
C_696692,1.022720277,0.0,4.0,4.0,1.528724895,0.0,6382,
C_696695,1.0,0.6859903382,4.0,2.0,1.701266605,0.0,3212,
C_696696,0.0,-1.0,3.0,2.0,1.683788122,0.0,623,
C_696697,1.420369449,0.0,4.0,3.0,2.156932263,0.0,5343,
C_696699,0.0,-1.0,4.0,3.0,1.818181818,0.0,11,
C_696704,1.199022339,0.0,4.0,2.0,1.33943003,0.0,4689,
C_696705,2.079613993,0.0,4.0,4.617102363,1.585258526,4.333333333333333,1811,
C_696708,1.021562075,0.0,4.0,2.0,2.0,0.0,27,
C_696709,1.0,0.6690647482,3.0,1.0,1.69207723,5.0,2992,
C_696710,2.892191804,0.0,2.0,1.05374323,1.0,0.0,1,
C_696711,1.0,0.5862068966,4.0,1.070192498,1.44451021,0.0,3363,
C_696718,2.743395532,0.0,2.799592345,2.418710227,1.0,0.0,2,
C_696720,2.030777303,0.0,4.0,3.0,1.650107411,0.0,3712,
C_696722,1.66844317,0.0,4.0,4.0,1.70571152,0.0,1032,
C_696724,2.763950786,0.06132075472,5.0,5.0,1.828589521,0.0,29821,
C_696732,1.843779808,0.0,3.0,1.0,1.912855377,4.142857142857143,3225,
C_696729,1.628131455,0.0,4.0,2.0,2.089877836,3.0,19001,
C_696741,0.0,-1.0,4.142003658,2.728529149,1.5,0.0,2,
C_696740,1.0,0.8,4.0,4.887320531,1.531900048,0.0,22766,
C_696746,2.787350648,0.0,4.0,2.0,2.551355044,3.0,17501,
C_696753,1.89134285,0.0,4.0,5.0,1.767693316,0.0,3039,
C_696759,1.245829013,0.0,4.0,4.0,2.172161172,0.0,272,
C_696754,2.765656171,0.0,4.0,3.0,1.920779221,0.0,770,
C_696763,2.164641951,0.0,4.0,4.0,1.0,0.0,1,
C_696762,2.307156792,0.0,4.0,4.0,1.704,0.0,123,
C_696766,0.0,-1.0,2.028581565,3.406705054,1.0,0.0,1,
C_696767,0.0,-1.0,4.0,4.0,1.590608067,0.0,1646,
C_696771,0.0,-1.0,4.0,3.0,1.511375388,0.0,1926,
C_696769,1.156264528,0.0,4.0,2.748345011,1.350048528,3.9166666666666665,3039,
C_696773,1.881183504,0.0,4.0,4.0,1.865016873,0.0,1765,
C_696782,0.0,-1.0,4.516981263,2.093668793,1.0,0.0,1,
C_696787,2.473727663,0.0,4.0,5.0,1.709031556,0.0,4553,
C_696788,2.18648584,0.0,4.0,4.0,2.072072072,0.0,552,
C_696792,0.0,-1.0,3.818495388,4.273915261,1.696774194,0.0,155,
C_696796,1.225601801,0.0,4.0,4.0,1.385892116,0.0,1680,
C_696798,1.0,0.651154962,3.881864367,2.561226318,1.645907473,0.0,560,
C_696794,2.349873799,0.0,4.0,3.0,2.5,0.0,4,
C_696801,1.0,0.7125706038,3.863033734,4.786655958,1.868303571,0.0,448,
C_696799,1.659753443,0.0,4.0,2.0,1.333333333,0.0,6,
C_696803,1.0,0.6716346574,2.360038492,4.236223749,1.848684211,0.0,449,
C_696809,2.566785522,0.0,4.0,4.0,1.75,0.0,4,
C_696812,0.0,-1.0,4.0,3.929164358,1.787878788,0.0,66,
C_696814,1.193249204,0.0,4.0,2.0,1.656529517,3.6482758620689655,1675,
C_696817,2.620301306,0.0,4.0,5.0,1.822081017,0.0,2498,
C_696821,1.0,0.0,4.0,4.978327411,1.662000823,0.0,2415,
C_696829,0.0,-1.0,3.0,1.0,1.770017036,0.0,577,
C_696827,1.0,0.7155172414,4.0,3.0,1.685053381,0.0,6148,
C_696832,1.0,0.4508911149,4.0,4.0,1.576359492,0.0,3050,
C_696836,0.0,-1.0,4.0,4.858026403,1.0,0.0,1,
C_696837,2.292617099,0.0,4.0,3.0,1.678726483,0.0,1372,
C_696840,2.319310895,0.0,5.0,4.0,1.627595917,0.0,2797,
C_696846,0.0,-1.0,4.0,4.0,1.991596639,0.0,119,
C_696845,1.621047013,0.0,4.0,3.0,2.176829268,0.0,1143,
C_696854,1.092789053,0.0,5.0,4.0,1.745819398,0.0,1479,
C_696855,2.407296304,0.0,4.0,5.0,1.948541221,5.0,14863,
C_696860,1.45089198,0.0,4.0,4.0,1.706161137,3.6666666666666665,630,
C_696863,2.9914368,0.0,2.0,3.664971894,2.464465472,3.9680851063829787,9923,
C_696864,0.0,-1.0,4.0,5.0,1.0,0.0,1,
C_696861,0.0,-1.0,4.0,4.09482851,1.0,0.0,1,
C_696867,1.533432927,0.9,4.0,4.0,1.637949836,0.0,911,
C_696870,1.0,0.6,4.0,4.0,1.834694858,0.0,2058,
C_696875,2.974143867,0.0,4.0,2.80123045,1.567550618,4.007352941176471,11106,
C_696872,2.308413207,0.0,4.0,4.0,1.542979943,0.0,693,
C_696877,1.406874048,0.0,4.0,5.0,1.701327434,0.0,448,
C_696882,1.0,0.6666666667,4.0,3.0,1.678461853,0.0,4860,
C_696883,2.578671522,0.0,4.0,5.0,1.0,0.0,1,
C_696884,1.0,0.51875,4.0,3.0,1.727616116,0.0,7034,
C_696886,1.409241325,0.0,4.0,4.0,1.802763819,0.0,786,
C_696892,1.0,0.603452244,5.0,4.0,1.744247073,0.0,4879,
C_696897,2.343782923,0.0,4.0,5.0,1.900490647,0.0,6488,
C_696899,0.0,-1.0,3.0,2.0,1.591791842,0.0,15834,
C_696903,1.550440757,0.0,4.0,5.0,1.974016333,0.0,1340,
C_696901,1.01289542,0.0,4.0,4.0,2.412593703,0.0,6656,
C_696904,2.50096344,0.0,3.0,2.0,1.489052126,5.0,7047,
C_696905,0.0,-1.0,4.0,2.0,1.60846746,2.5,2833,
C_696907,1.240218907,0.4204545455,4.0,3.813888518,1.480938416,0.0,340,
C_696908,2.027228858,0.0,5.0,5.0,2.057292901,4.2,25164,
C_696912,2.411762729,0.0,4.0,2.0,1.625223614,3.8,1114,
C_696917,1.0,0.6660583942,4.0,2.0,2.064220183,0.0,7818,
C_696915,1.0,0.75,3.0,1.0,1.519780889,0.0,1633,
C_696919,0.0,-1.0,3.0,2.0,1.51459854,0.0,821,
C_696918,2.407000952,0.0,4.0,5.0,1.565131741,4.0,8064,
C_696920,2.285960748,0.0,4.0,2.0,1.377245509,5.0,3333,
C_696922,1.529192533,0.0,4.0,5.0,2.195969252,4.0,20208,
C_696925,1.0,0.6717171717,3.0,2.0,1.464253394,0.0,1101,
C_696926,0.0,-1.0,4.823210749,2.561713694,1.2,0.0,5,
C_696928,1.753427188,0.0,4.0,5.0,2.35764672,0.0,20756,
C_696929,0.0,-1.0,5.0,5.0,1.6875,0.0,96,
C_696931,1.0,0.4453961456,4.0,2.0,1.550255537,0.0,1167,
C_696932,0.0,-1.0,2.496802813,3.863592617,1.6,0.0,5,
C_696935,0.0,-1.0,4.0,2.0,1.735849057,0.0,312,
C_696936,0.0,-1.0,4.056151138,2.136500442,1.6,0.0,9,
C_696942,1.0,0.9117647059,5.0,5.0,1.968596495,0.0,46328,
C_696949,0.0,-1.0,4.0,3.0,1.0,0.0,1,
C_696947,1.0,0.6788321168,4.0,2.0,1.56541269,0.0,1773,
C_696952,2.346329481,0.0,4.0,2.0,1.357142857,0.0,14,
C_696954,1.575867325,0.0,5.0,5.0,1.797647596,0.0,17400,
C_696955,0.0,-1.0,3.0,2.0,2.012671117,0.0,8804,
C_696956,1.193081807,0.0,4.0,2.0,1.850627892,0.0,5976,
C_696958,1.983641168,0.0,4.0,4.0,1.551724138,0.0,57,
C_696965,1.950827373,0.0,4.0,2.0,1.353745541,4.0,1680,
C_696973,2.828013147,0.545,5.0,4.0,1.503199535,0.0,1717,
C_696977,1.275431489,0.0,3.0,2.0,1.513556258,0.0,4405,
C_696976,0.0,-1.0,4.0,3.0,1.564622685,0.0,10662,
C_696978,0.0,-1.0,4.0,4.849634709,1.0,0.0,2,
C_696980,0.0,-1.0,4.0,4.0,1.747709341,0.0,15622,
C_696975,0.0,-1.0,4.0,1.466543759,1.80952381,0.0,105,
C_696983,0.0,-1.0,4.0,3.0,1.658959538,0.0,173,
C_696986,0.0,-1.0,4.0,3.0,1.0,0.0,1,
C_696990,0.0,-1.0,4.0,4.928116194,1.0,0.0,1,
C_696991,0.0,-1.0,4.0,3.0,1.954195535,0.0,5182,
C_696992,1.213619776,0.0,4.0,3.0,1.841225627,0.0,1421,
C_696993,1.715728436,0.0,4.0,3.0,2.486491855,0.0,5029,
C_696995,1.260374595,0.0,4.0,2.0,1.0,0.0,1,
C_696998,1.0,0.713091922,2.0,2.248832192,2.008667705,0.0,10078,
C_697000,1.97599064,0.0,4.0,5.0,1.0,0.0,1,
C_696999,1.634099396,0.0,4.0,3.0,2.421052632,0.0,6181,
C_697001,1.751006907,0.0,3.0,3.0,2.063063063,0.0,1885,
C_697002,1.906044245,0.0,4.0,5.0,1.0,0.0,1,
C_697003,1.240331004,0.0,4.0,2.0,1.522712311,0.0,1514,
C_697005,0.0,-1.0,5.0,5.0,1.766611296,0.0,5990,
C_697008,2.962407255,0.0,4.0,4.0,2.665494912,0.0,5396,
C_697011,1.572976045,0.0,3.0,2.666338678,1.521568627,4.217391304347826,5826,
C_697013,1.343523471,0.0,4.0,3.0,1.670442842,0.0,955,
C_697012,1.049391255,0.0,4.0,4.328535327,1.0,0.0,1,
C_697018,1.527324949,0.0,4.0,5.0,1.732362208,5.0,21787,
C_697019,1.543983086,0.0,2.0,4.473881627,2.610430686,3.375,14855,
C_697020,2.347765938,0.0,4.0,2.0,2.234494228,3.8444444444444446,10180,
C_697023,1.757278838,0.0,4.0,3.0,2.603765128,0.0,2229,
C_697027,1.868844253,0.0,4.0,3.0,1.66954023,5.0,5200,
C_697029,0.0,-1.0,3.713084151,2.144449112,2.0,0.0,2,
C_697030,1.246680932,0.0,4.0,5.0,1.759372276,0.0,1142,
C_697031,1.0,0.7247264252,3.0,2.0,1.485817942,0.0,3023,
C_697036,2.478212385,0.0,4.0,1.831505617,1.936123348,0.0,3630,
C_697034,2.893816255,0.0,4.0,5.0,1.801762903,0.0,44291,
C_697041,1.216242848,0.0,2.0,1.824793281,1.601026598,0.0,4271,
C_697043,2.206420131,0.0,4.0,4.0,1.0,0.0,1,
C_697046,1.625168374,0.0,4.0,4.489075454,1.709756098,0.0,406,
C_697045,1.122424613,0.0,4.0,3.0,2.213226205,0.0,6447,
C_697048,1.0,0.3809831824,4.0,5.0,1.546669637,0.0,4455,
C_697055,2.653679127,0.0,5.0,5.0,2.249097473,0.0,2757,
C_697059,2.345513522,0.0,3.0,2.0,1.864978903,0.0,237,
C_697053,0.0,-1.0,4.0,5.0,1.0,0.0,1,
C_697062,1.0,0.816098081,4.0,1.648946031,1.876455369,0.0,1450,
C_697061,0.0,-1.0,5.0,5.0,1.898648649,0.0,590,
C_697064,2.470104086,0.0,3.0,2.0,1.689821883,0.0,3887,
C_697065,1.797246027,0.1904761905,3.0,2.0,1.449152542,0.0,579,
C_697067,0.0,-1.0,4.0,4.612623218,1.717391304,3.888888888888889,2838,
C_697068,2.192864091,0.0,4.0,3.892819979,1.607395224,3.0,16305,
C_697069,1.163420756,0.0,4.0,5.0,1.686982694,0.0,9278,
C_697071,1.0,0.3333333333,4.0,3.0,1.648058252,0.0,822,
C_697073,1.639864365,0.0,4.0,2.0,1.53074558,0.0,5187,
C_697072,1.981293429,0.0,5.0,5.0,2.419233659,3.0,9295,
C_697076,1.0,0.8024890865,4.0,2.994691785,1.442391833,3.0,10261,
C_697075,2.046169353,0.0,5.0,5.0,2.076858814,3.0,15499,
C_697080,1.036405332,0.0,4.072976237,4.059459498,1.0,0.0,1,
C_697082,2.122950183,0.0,4.0,2.235088948,1.0,0.0,1,
C_697081,0.0,-1.0,4.0,3.0,2.14857745,0.0,949,
C_697083,0.0,-1.0,4.0,4.0,1.836065574,0.0,361,
C_697087,1.0,0.6666666667,5.0,5.0,1.982302946,0.0,8528,
C_697092,1.0,0.86981402,5.0,4.0,1.866873065,0.0,968,
C_697091,2.10517288,0.0,4.0,5.0,1.868240461,3.7058823529411766,25264,
C_697094,1.0,0.4319159761,4.0,2.719924044,1.705007587,0.0,3265,
C_697096,1.0,0.8390501319,4.0,3.0,1.849359254,0.0,11392,
C_697098,1.778912801,0.0,3.0,2.0,1.468982036,0.0,4170,
C_697107,1.0,0.5651893287,4.0,2.0,1.613493724,0.0,1900,
C_697112,1.594530736,0.0,4.0,2.0,1.560615385,3.5161290322580645,3238,
C_697108,1.0,0.25,4.0,4.0,1.706126687,0.0,5738,
C_697116,2.315649572,0.0,4.0,4.0,1.725830441,0.0,2011,
C_697117,1.778419459,0.0,4.0,5.0,1.726199323,0.0,12055,
C_697121,2.553775896,0.0,3.0,2.0,1.665406427,4.143769968051118,1055,
C_697130,2.825312726,0.0,4.0,5.0,2.046377681,0.0,32195,
C_697129,2.312629913,0.0,4.0,3.0,1.673975214,0.0,1036,
C_697135,1.0,0.6375,4.0,4.0,1.716157205,0.0,1139,
C_697142,1.050946942,0.0,3.0,2.0,1.779620853,0.0,422,
C_697145,2.743030425,0.0,4.0,2.0,1.607364419,4.0,4975,
C_697147,2.064268797,0.0,4.0,3.0,2.134529148,3.0,1337,
C_697148,1.038726902,0.0,4.0,4.0,1.86,0.0,99,
C_697151,2.547970799,0.0,4.0,1.118569804,1.932303498,0.0,2194,
C_697152,1.462372815,0.0,4.0,3.0,2.334821429,0.0,2014,
C_697149,1.606698684,0.0,5.0,5.0,1.745213397,3.0,19239,
C_697155,1.0,0.8633333333,5.0,4.0,1.664014974,0.0,2132,
C_697158,0.0,-1.0,4.0,4.0,1.825242718,0.0,102,
C_697161,2.379382608,0.0,4.0,3.0,1.946655835,0.0,7344,
C_697165,0.0,-1.0,4.0,4.0,2.121861868,0.0,9252,
C_697164,1.686935955,0.0,4.0,4.0,1.0,0.0,1,
C_697166,0.0,-1.0,5.0,5.0,1.765923567,0.0,7480,
C_697167,0.0,-1.0,2.022836784,2.303304142,1.631578947,0.0,19,
C_697170,1.449537967,0.1428571429,4.0,3.0,1.597069597,0.0,806,
C_697172,1.625125909,0.0,4.0,4.0,1.908629442,0.0,195,
C_697176,2.230014436,0.0,5.0,5.0,2.091805086,0.0,14473,
C_697179,2.29523683,0.0,4.0,5.0,2.369834711,0.0,4835,
C_697184,1.836969203,0.0,4.0,4.0,2.48960859,1.0,5760,
C_697188,1.0,0.5,4.0,5.0,1.77557032,4.0,30312,
C_697195,0.0,-1.0,3.313699752,4.357024028,1.354166667,0.0,96,
C_697208,1.220041031,0.0,4.0,5.0,1.857608904,1.0,5148,
C_697213,1.0,0.3719008264,4.0,1.155567081,1.465458366,0.0,3796,
C_697214,1.66839726,0.0,4.0,3.870156821,1.44042728,3.341429880843263,6082,
C_697228,1.0,0.7142857143,4.0,2.0,1.675337187,0.0,1025,
C_697226,1.500198899,0.0,4.0,4.0,1.927899687,0.0,955,
C_697241,2.437312922,0.0,4.0,2.0,1.575039494,0.0,590,
C_697239,0.0,-1.0,5.0,5.0,1.333333333,0.0,3,
C_697249,0.0,-1.0,4.0,5.0,1.0,0.0,1,
C_697253,1.176961765,0.0,4.0,5.0,1.857142857,0.0,28,
C_697270,1.748535802,0.0,3.0,2.0,1.518751033,5.0,6037,
C_697267,2.156989826,0.0,4.0,3.0,1.58523059,0.0,3409,
C_697273,0.0,-1.0,4.0,2.056492328,1.682151589,0.0,404,
C_697272,1.571722462,0.0,4.0,2.184340284,1.585616438,0.0,292,
C_697278,2.11807487,0.0,4.0,5.0,1.0,0.0,1,
C_697285,1.0,0.1051779935,4.0,2.0,1.584976526,0.0,1048,
C_697288,1.829182604,0.0,4.0,2.0,2.640913227,3.4545454545454546,12071,
C_697299,2.837829059,0.0,4.0,5.0,1.460156931,0.0,11401,
C_697306,2.478721943,0.0,5.0,5.0,1.857763301,0.0,1825,
C_697313,1.835532665,0.0,4.0,4.662776334,1.44663134,0.0,2630,
C_697334,1.0,0.02702702703,4.0,4.0,1.762081784,0.0,268,
C_697367,1.0,0.8288948069,4.0,3.0,1.585910653,0.0,1741,
C_697375,2.13284575,0.0,4.0,5.0,1.617031177,0.0,2138,
C_697381,2.43568422,0.0,5.0,5.0,1.730901624,0.0,16458,
C_697379,2.507773348,0.0,4.0,4.0,2.5,0.0,2,
C_697395,2.893749029,0.0,4.0,3.0,1.643041792,0.0,4612,
C_697401,2.766902766,0.0,4.0,3.0,1.722704798,0.0,7327,
C_697398,1.099395113,1.0,4.0,5.0,1.737033007,5.0,2745,
C_697405,1.803729304,0.0,4.0,5.0,1.825944042,2.0,25405,
C_697407,1.0,0.3888888889,4.0,5.0,1.726540012,0.0,1724,
C_697410,2.729736531,0.0,4.0,1.602798313,1.100382409,3.4087193460490464,2092,
C_697423,1.555699349,0.0,5.0,5.0,2.344333912,5.0,18868,
C_697425,0.0,-1.0,4.0,3.595113446,1.732758621,0.0,346,
C_697429,1.0,0.7610853739,4.0,3.0,1.71293916,0.0,1157,
C_697427,2.323409395,0.0,5.0,5.0,1.674648679,0.0,8872,
C_697422,0.0,-1.0,4.0,5.0,1.706766917,3.0,6944,
C_697431,1.099044466,0.0,4.0,3.0,1.670352817,0.0,1887,
C_697453,0.0,-1.0,4.0,3.133855085,1.0,0.0,1,
C_697468,2.502113363,0.0,4.0,3.0,2.118677818,0.0,2495,
C_697479,1.551601591,0.0,4.0,4.0,1.603003755,0.0,3962,
C_697471,0.0,-1.0,4.0,5.0,1.0,0.0,1,
C_697493,1.137319087,0.0,4.0,2.401738345,1.66488794,0.0,931,
C_697496,2.325629752,0.0,4.0,3.519769224,1.283612587,0.0,2445,
C_697506,0.0,-1.0,4.0,1.774635523,1.635802469,0.0,161,
C_697543,1.492995248,0.0,4.0,2.256820563,1.98004816,3.839080459770115,2861,
C_697556,1.988464878,0.0,3.0,4.591773393,1.223554409,0.0,13170,
C_697566,1.0,0.767914933,4.0,3.0,1.536863967,0.0,2735,
C_697574,0.0,-1.0,4.0,2.0,1.222222222,0.0,18,
C_697577,1.0,0.6666666667,4.0,3.0,1.753387534,0.0,367,
C_697584,2.703165913,0.0,4.0,3.314663387,1.491183879,3.185589519650655,783,
C_697594,0.0,-1.0,2.811637467,3.778052339,1.0,0.0,1,
C_697600,0.0,-1.0,4.0,2.122805883,1.666666667,0.0,3,
C_697602,0.0,-1.0,4.0,3.150630611,1.5,3.0,6,
C_697616,2.338560797,0.0,3.163974511,5.0,1.142857143,0.0,7,
C_697619,1.30514554,0.0,4.0,3.0,1.529757244,0.0,2539,
C_697626,0.0,-1.0,4.0,3.0,1.8,0.0,25,
C_697632,1.885790368,0.0,3.0,3.0,1.571428571,0.0,7,
C_697639,0.0,-1.0,4.0,1.409416745,1.8,0.0,15,
C_697653,2.75171592,0.0,3.0,5.0,1.754601227,0.0,488,
C_697677,1.785605182,0.0,3.0,2.0,1.711387435,4.314285714285714,3048,
C_697684,1.0,0.7619452113,4.0,4.0,1.669141302,0.0,4030,
C_697686,2.100017187,0.0,4.0,5.0,1.0,0.0,1,
C_697706,0.0,-1.0,4.0,2.652103397,1.607863974,0.0,924,
C_697708,0.0,-1.0,4.0,4.757422514,1.591352859,0.0,712,
C_697721,1.039472811,0.0,4.0,4.0,1.628310502,0.0,2174,
C_697729,2.342839862,0.9333333333,2.0,3.989687096,1.549668563,0.0,18625,
C_697754,2.726518461,0.0,4.0,3.855679781,1.757259001,0.0,857,
C_697757,2.571443305,0.0,4.0,4.191820425,1.823428079,0.0,2313,
C_697766,1.0,0.7960506926,4.0,1.526304846,1.754841757,0.0,2112,
C_697778,1.488031015,0.0,5.0,5.0,1.655111539,4.0,6193,
C_697794,0.0,-1.0,2.457216549,2.947279873,2.666666667,0.0,3,
C_697797,2.195155172,0.0,4.0,5.0,1.863482071,3.0,16068,
C_697802,2.080978281,0.0,4.0,5.0,1.611668525,4.5,2675,
C_697806,0.0,-1.0,5.0,5.0,1.0,0.0,1,
C_697825,2.946106111,0.0,5.0,5.0,2.134577325,4.0,3519,
C_682753,1.066917338,0.0,3.0,4.080504769,2.166666667,0.0,6,
C_707013,1.0,0.4748309542,4.0,4.0,1.667875648,0.0,1914,
C_707022,2.942774522,0.0,4.0,5.0,1.657006152,0.0,7179,
C_707025,1.062439199,0.0,5.0,5.0,2.291032004,5.0,11560,
C_696700,1.62638765,0.0,4.0,5.0,1.724072261,4.411764705882353,55873,
C_707032,2.859986007,0.0,4.0,5.0,2.195925102,0.0,13877,
C_707037,2.812998331,0.0,4.0,5.0,2.063780079,0.0,12735,
C_707038,2.603135002,0.0,4.0,5.0,1.714652759,0.0,25751,
C_707051,2.36258092,0.0,4.0,3.070902335,1.53830156,3.736842105263158,2860,
C_707064,1.154538453,0.0,4.0,1.190720717,1.523809524,0.0,42,
C_707073,2.314757919,0.0,4.0,4.0,1.926918919,0.0,4608,
C_707077,1.96602193,0.0,4.0,2.828954649,1.702380952,0.0,1174,
C_707079,1.0,0.5454153182,4.0,2.0,1.637342356,0.0,3246,
C_707087,1.0,0.9288976735,4.998132248,1.615336734,1.70074813,0.0,401,
C_707089,2.985652732,0.0,4.0,1.099641973,1.359425962,0.0,6122,
C_707096,2.68337016,0.0,4.0,5.0,2.447464977,3.6666666666666665,5952,
C_707099,2.691552702,0.0,3.0,3.744985661,1.337164751,0.0,782,
C_707103,1.0,0.06571087216,3.0,3.965553421,1.369093231,0.0,781,
C_707106,0.0,-1.0,4.0,3.231645143,1.438709677,0.0,153,
C_707107,1.948247017,0.0,3.0,2.0,1.422852984,3.6666666666666665,1367,
C_707109,1.0,0.468305304,4.0,2.0,1.503389831,0.0,586,
C_707112,2.397051336,0.0,4.0,2.0,1.403027823,3.8771929824561404,2440,
C_707119,1.825312541,0.0,5.0,5.0,1.751736111,0.0,20628,
C_707125,0.0,-1.0,5.0,1.216495629,1.946902655,0.0,113,
C_707126,2.10611738,0.0,4.0,4.0,2.370687484,0.0,3959,
C_707127,2.09875353,0.0,3.0,3.0,2.075510348,5.0,14017,
C_707358,1.31188575,0.9374031891,3.0,4.90309747,1.718006431,3.3333333333333335,3101,
C_707360,2.024042093,0.0,4.0,1.242294108,2.5538285,0.0,9583,
C_707363,1.621466874,0.0,3.0,1.385846385,1.503700167,3.4,4174,
C_707365,1.0,0.2245901585,4.0,3.0,1.701264719,0.0,2288,
C_707366,1.781982774,0.8095238095,4.0,3.321390368,1.553606238,0.0,1022,
C_707369,1.082999454,0.0,4.0,3.981867273,1.547811994,0.0,1230,
C_707373,1.0,0.4371257485,4.0,4.0,2.476723229,4.333333333333333,29316,
C_707379,2.224165987,0.0,5.0,4.0,2.487794955,0.0,2450,
C_707381,2.214969718,0.0,5.0,4.0,1.700254022,0.0,1174,
C_707456,1.039463184,0.6390302516,3.0,4.0,2.473111425,3.2,21916,
C_734019,0.0,-1.0,4.0,3.0,1.623893805,0.0,226,
C_734016,0.0,-1.0,4.0,1.28591961,2.0,0.0,3,
C_734021,0.0,-1.0,4.0,3.0,1.595825427,0.0,521,
C_734023,0.0,-1.0,4.0,4.767177374,1.64265928,3.0,359,
C_734031,0.0,-1.0,3.415503794,2.0,1.0,0.0,1,
C_734032,1.279494478,0.0,4.0,5.0,1.642857143,0.0,14,
C_734039,0.0,-1.0,4.0,5.0,1.0,0.0,2,
C_734035,1.0,0.8263090677,2.0,1.0,2.169681071,0.0,7185,
C_734037,1.206752506,0.0,4.0,4.0,2.298050946,3.0,10323,
C_734042,0.0,-1.0,5.0,5.0,2.277777778,0.0,17,
C_734041,2.058032637,0.0,3.0,2.0,1.812960236,4.0,1353,
C_734044,1.539862749,0.0,4.0,4.831745969,3.0,0.0,2,
C_734045,0.0,-1.0,3.758343722,2.0,1.0,0.0,1,
C_734049,1.0,0.2252559727,4.0,3.0,1.81381733,0.0,850,
C_734050,1.0,0.5,4.0,2.0,1.698924731,0.0,554,
C_734053,1.0,0.0,4.0,2.0,1.755813953,0.0,85,
C_734055,0.0,-1.0,4.0,2.773068483,3.0,0.0,2,
C_734059,1.346357181,0.0,3.0,2.0,1.705324581,0.0,1368,
C_734062,0.0,-1.0,4.0,3.0,1.0,0.0,1,
C_734067,0.0,-1.0,5.0,5.0,1.352941176,0.0,17,
C_734066,0.0,-1.0,4.0,2.0,1.0,0.0,1,
C_734068,2.832694459,0.0,5.0,4.0,1.805039788,0.0,748,
C_735031,2.695300096,0.0,4.0,2.164738434,1.449166431,3.361581920903955,17665,
C_735033,1.0,0.7345132743,4.0,4.0,1.777833375,0.0,3980,
C_735042,1.023480392,0.7569925353,3.0,2.0,1.774319066,0.0,1535,
C_735049,2.615197132,0.0,4.0,4.0,2.12922358,4.764705882352941,5050,
C_735051,1.0,0.03854875283,4.0,2.0,1.531092437,0.0,593,
C_735053,1.372708659,0.6037735849,4.0,4.0,1.680688337,0.0,521,
C_735054,1.019992608,0.0,5.0,4.0,2.486997226,4.090909090909091,28769,
C_735056,2.43663845,0.0,4.0,3.0,2.017006803,5.0,587,
C_735064,1.031872276,0.0,4.0,4.442943579,1.751432665,0.0,1393,
C_735066,0.0,-1.0,4.0,4.0,2.523481414,4.565217391304348,5500,
C_735071,1.718152561,0.0,4.0,5.0,2.0,0.0,6,
C_735069,2.388487988,0.0,4.0,3.0,1.521829522,0.0,480,
C_735073,0.0,-1.0,4.740823307,3.0,1.0,0.0,1,
C_735080,0.0,-1.0,4.0,2.830126476,1.0,0.0,1,
C_735081,2.482580431,0.0,4.0,1.214835651,1.786317568,0.0,1183,
C_735078,0.0,-1.0,4.812327638,4.0,1.0,0.0,1,
C_735086,0.0,-1.0,4.0,4.0,2.021276596,0.0,47,
C_735085,2.369218612,0.0,4.0,3.0,2.552503477,0.0,2875,
C_735089,2.477958307,0.0,4.0,2.0,1.596345515,4.601990049751244,1805,
C_735093,1.0,0.503441108,4.0,3.0,2.212121212,0.0,66,
C_735094,0.0,-1.0,4.0,1.874399781,1.793650794,0.0,563,
C_735102,0.0,-1.0,4.0,4.754226372,1.818481848,0.0,302,
C_735097,2.051917134,0.0,4.0,4.0,2.710526316,0.0,38,
C_735103,0.0,-1.0,4.0,2.063720436,1.0,0.0,1,
C_735099,1.0,0.6965468964,4.0,3.0,1.723802395,3.493150684931507,2668,
C_735101,1.106104668,0.0,4.0,3.630709213,1.714579055,5.0,1937,
C_735107,0.0,-1.0,4.0,4.953497379,1.803138374,0.0,697,
C_735110,0.0,-1.0,4.0,3.056066719,1.668965517,0.0,145,
C_735111,2.676742942,0.0,4.0,2.0,2.033291193,0.0,2372,
C_735112,0.0,-1.0,4.0,3.967949687,1.778656126,0.0,252,
C_735116,0.0,-1.0,4.0,3.563669647,1.725631769,0.0,274,
C_735115,1.0,0.6899952511,4.0,3.760839137,1.576591721,0.0,4742,
C_735118,1.0,0.6158940397,4.0,3.0,1.69924812,0.0,927,
C_735120,0.0,-1.0,4.0,1.540784302,1.617021277,0.0,234,
C_735123,2.084883673,0.0,4.0,2.0,2.578816861,0.0,14088,
C_735129,1.366962442,0.0,4.0,5.0,2.170087977,0.0,3049,
C_735131,1.037241138,0.0,3.0,1.0,1.741758242,0.0,363,
